Event ID,Event Name,Log Source,Event Count,Time,Low Level Category,Source IP,Source Port,Destination IP,Destination Port,Protocol,Magnitude,Bytes Sent,Bytes Received,Duration Seconds
13443,SMB Access,Flow Analyzer,1,2026-06-10 19:03:26,SMB Access,192.168.1.52,64942,172.16.0.125,445,UDP,2,701672,2808254,131
13444,Application Traffic,Flow Analyzer,1,2026-06-10 19:03:29,Application Traffic,192.168.1.40,44199,172.16.0.109,445,UDP,2,3273695,1130209,3
13445,Application Traffic,Flow Analyzer,1,2026-06-10 19:03:38,Application Traffic,192.168.1.29,49188,172.16.0.120,3306,TCP,3,514238,1889209,511
13446,Application Traffic,Flow Analyzer,1,2026-06-10 19:03:48,Application Traffic,192.168.1.96,58071,172.16.0.111,3306,TCP,2,4093579,72317,450
13447,File Transfer,Flow Analyzer,1,2026-06-10 19:03:53,File Transfer,192.168.1.93,62482,172.16.0.113,3306,TCP,1,2301002,3512385,301
13448,SMB Access,Flow Analyzer,1,2026-06-10 19:03:54,SMB Access,192.168.1.107,55448,172.16.0.108,1433,TCP,2,3890804,403342,101
13449,SMB Access,Flow Analyzer,1,2026-06-10 19:04:02,SMB Access,192.168.1.107,41411,172.16.0.125,445,TCP,1,4820032,1354677,33
13450,File Transfer,Flow Analyzer,1,2026-06-10 19:04:07,File Transfer,192.168.1.30,58483,172.16.0.111,80,UDP,3,2482551,1298693,400
13451,Application Traffic,Flow Analyzer,1,2026-06-10 19:04:16,Application Traffic,192.168.1.89,57073,172.16.0.101,445,TCP,3,126669,2192245,581
13452,SMB Access,Flow Analyzer,1,2026-06-10 19:04:24,SMB Access,192.168.1.63,55229,172.16.0.121,80,UDP,3,604562,1861841,479
13453,Application Traffic,Flow Analyzer,1,2026-06-10 19:04:26,Application Traffic,192.168.1.31,52101,172.16.0.117,1433,UDP,1,1200974,768273,491
13454,Application Traffic,Flow Analyzer,1,2026-06-10 19:04:36,Application Traffic,192.168.1.34,55701,172.16.0.129,443,TCP,3,932517,830300,164
13455,Database Query,Flow Analyzer,1,2026-06-10 19:04:38,Database Query,192.168.1.100,51815,172.16.0.100,443,TCP,4,3554279,3856033,181
13456,Application Traffic,Flow Analyzer,1,2026-06-10 19:04:47,Application Traffic,192.168.1.85,60703,172.16.0.120,3306,TCP,1,1742996,1233145,140
13457,SMB Access,Flow Analyzer,1,2026-06-10 19:04:53,SMB Access,192.168.1.63,48152,172.16.0.121,3306,TCP,4,1511759,3923689,45
13458,Web Traffic,Flow Analyzer,1,2026-06-10 19:04:54,Web Traffic,192.168.1.70,44695,172.16.0.120,445,TCP,2,2680028,4040035,285
13459,SMB Access,Flow Analyzer,1,2026-06-10 19:05:03,SMB Access,192.168.1.87,44389,172.16.0.109,443,TCP,1,3124736,872277,523
13460,Database Query,Flow Analyzer,1,2026-06-10 19:05:12,Database Query,192.168.1.102,40528,172.16.0.125,1433,UDP,1,4504781,4185207,552
13461,File Transfer,Flow Analyzer,1,2026-06-10 19:05:13,File Transfer,192.168.1.26,57452,172.16.0.115,445,TCP,3,952989,4888865,288
13462,Application Traffic,Flow Analyzer,1,2026-06-10 19:05:18,Application Traffic,192.168.1.72,43878,172.16.0.116,445,UDP,2,3730445,2166774,575
13463,File Transfer,Flow Analyzer,1,2026-06-10 19:05:28,File Transfer,192.168.1.65,45710,172.16.0.121,1433,TCP,3,2812337,2571910,131
13464,SMB Access,Flow Analyzer,1,2026-06-10 19:05:38,SMB Access,192.168.1.33,61504,172.16.0.102,443,UDP,4,3102510,4024461,320
13465,SMB Access,Flow Analyzer,1,2026-06-10 19:05:48,SMB Access,192.168.1.69,42226,172.16.0.100,445,UDP,2,2895054,4454537,237
13466,File Transfer,Flow Analyzer,1,2026-06-10 19:05:57,File Transfer,192.168.1.62,42119,172.16.0.121,1433,UDP,3,865517,3894384,476
13467,Application Traffic,Flow Analyzer,1,2026-06-10 19:06:07,Application Traffic,192.168.1.45,44487,172.16.0.118,3306,UDP,3,1406262,360635,525
13468,Application Traffic,Flow Analyzer,1,2026-06-10 19:06:17,Application Traffic,192.168.1.51,54236,172.16.0.110,443,TCP,3,3270012,4045758,507
13469,File Transfer,Flow Analyzer,1,2026-06-10 19:06:24,File Transfer,192.168.1.79,46455,172.16.0.120,443,UDP,4,1791831,3046399,548
13470,Database Query,Flow Analyzer,1,2026-06-10 19:06:29,Database Query,192.168.1.65,60574,172.16.0.121,445,TCP,3,3621873,2153527,194
13471,Web Traffic,Flow Analyzer,1,2026-06-10 19:06:33,Web Traffic,192.168.1.26,63188,172.16.0.125,80,TCP,4,1224950,514376,140
13472,File Transfer,Flow Analyzer,1,2026-06-10 19:06:37,File Transfer,192.168.1.94,50532,172.16.0.114,443,UDP,1,3849253,3923863,589
13473,Database Query,Flow Analyzer,1,2026-06-10 19:06:42,Database Query,192.168.1.23,46325,172.16.0.129,443,UDP,2,3646911,2326533,280
13474,SMB Access,Flow Analyzer,1,2026-06-10 19:06:43,SMB Access,192.168.1.36,56746,172.16.0.102,445,UDP,4,2114653,1654267,81
13475,SMB Access,Flow Analyzer,1,2026-06-10 19:06:49,SMB Access,192.168.1.60,47023,172.16.0.126,443,TCP,4,4665211,609385,93
13476,File Transfer,Flow Analyzer,1,2026-06-10 19:06:50,File Transfer,192.168.1.15,61138,172.16.0.123,80,UDP,4,4518038,541923,292
13477,Database Query,Flow Analyzer,1,2026-06-10 19:06:59,Database Query,192.168.1.29,56378,172.16.0.123,445,TCP,3,3705013,1642928,391
13478,Application Traffic,Flow Analyzer,1,2026-06-10 19:07:00,Application Traffic,192.168.1.32,43520,172.16.0.114,1433,UDP,3,1934854,1902013,465
13479,File Transfer,Flow Analyzer,1,2026-06-10 19:07:08,File Transfer,192.168.1.14,59142,172.16.0.108,80,TCP,3,772697,1411891,328
13480,Application Traffic,Flow Analyzer,1,2026-06-10 19:07:14,Application Traffic,192.168.1.82,42510,172.16.0.109,1433,UDP,4,3518717,2482026,156
13481,Application Traffic,Flow Analyzer,1,2026-06-10 19:07:24,Application Traffic,192.168.1.16,49467,172.16.0.129,3306,UDP,1,311687,4756773,536
13482,Web Traffic,Flow Analyzer,1,2026-06-10 19:07:33,Web Traffic,192.168.1.95,41385,172.16.0.105,1433,TCP,1,999915,3163987,45
13483,Application Traffic,Flow Analyzer,1,2026-06-10 19:07:41,Application Traffic,192.168.1.38,44977,172.16.0.116,1433,TCP,3,1377766,3290252,132
13484,SMB Access,Flow Analyzer,1,2026-06-10 19:07:45,SMB Access,192.168.1.54,46381,172.16.0.114,1433,UDP,2,2701856,3870522,358
13485,Database Query,Flow Analyzer,1,2026-06-10 19:07:47,Database Query,192.168.1.74,50351,172.16.0.124,445,UDP,4,1011856,2911585,473
13486,Web Traffic,Flow Analyzer,1,2026-06-10 19:07:50,Web Traffic,192.168.1.34,42285,172.16.0.129,443,UDP,1,3871894,534545,390
13487,Application Traffic,Flow Analyzer,1,2026-06-10 19:07:59,Application Traffic,192.168.1.44,40336,172.16.0.123,445,TCP,2,4221229,2497189,583
13488,File Transfer,Flow Analyzer,1,2026-06-10 19:08:00,File Transfer,192.168.1.100,43914,172.16.0.108,445,UDP,4,4762010,4053957,528
13489,File Transfer,Flow Analyzer,1,2026-06-10 19:08:03,File Transfer,192.168.1.22,60518,172.16.0.129,1433,UDP,3,4944578,4954766,232
13490,Web Traffic,Flow Analyzer,1,2026-06-10 19:08:12,Web Traffic,192.168.1.89,56286,172.16.0.117,445,UDP,3,3217947,4745990,275
13491,File Transfer,Flow Analyzer,1,2026-06-10 19:08:21,File Transfer,192.168.1.23,60086,172.16.0.129,443,UDP,4,60031,680511,504
13492,File Transfer,Flow Analyzer,1,2026-06-10 19:08:24,File Transfer,192.168.1.107,45467,172.16.0.115,3306,TCP,2,4192088,3367745,460
13493,Web Traffic,Flow Analyzer,1,2026-06-10 19:08:27,Web Traffic,192.168.1.54,47971,172.16.0.115,445,UDP,3,1365408,3010673,102
13494,File Transfer,Flow Analyzer,1,2026-06-10 19:08:33,File Transfer,192.168.1.75,60921,172.16.0.112,443,UDP,2,4300136,1777618,596
13495,File Transfer,Flow Analyzer,1,2026-06-10 19:08:39,File Transfer,192.168.1.63,44359,172.16.0.121,80,TCP,2,3751451,3371196,507
13496,File Transfer,Flow Analyzer,1,2026-06-10 19:08:46,File Transfer,192.168.1.86,47241,172.16.0.108,1433,UDP,1,4588940,1845631,573
13497,SMB Access,Flow Analyzer,1,2026-06-10 19:08:55,SMB Access,192.168.1.64,63213,172.16.0.119,1433,UDP,3,738574,3205168,322
13498,SMB Access,Flow Analyzer,1,2026-06-10 19:08:56,SMB Access,192.168.1.48,41688,172.16.0.121,445,UDP,4,1171109,2034297,405
13499,Application Traffic,Flow Analyzer,1,2026-06-10 19:09:03,Application Traffic,192.168.1.103,52685,172.16.0.126,80,TCP,1,3700744,3290362,122
13500,File Transfer,Flow Analyzer,1,2026-06-10 19:09:05,File Transfer,192.168.1.105,47956,172.16.0.107,445,TCP,3,4511599,2555378,502
13501,Database Query,Flow Analyzer,1,2026-06-10 19:09:15,Database Query,192.168.1.74,45130,172.16.0.124,445,TCP,3,609881,2490101,560
13502,Database Query,Flow Analyzer,1,2026-06-10 19:09:18,Database Query,192.168.1.94,55634,172.16.0.114,80,TCP,2,2596027,3755984,91
13503,Web Traffic,Flow Analyzer,1,2026-06-10 19:09:24,Web Traffic,192.168.1.53,59723,172.16.0.106,1433,UDP,4,3086835,166916,230
13504,SMB Access,Flow Analyzer,1,2026-06-10 19:09:29,SMB Access,192.168.1.21,43667,172.16.0.123,3306,UDP,1,1337855,3988720,61
13505,Application Traffic,Flow Analyzer,1,2026-06-10 19:09:37,Application Traffic,192.168.1.75,49332,172.16.0.112,1433,UDP,2,337037,4574366,346
13506,Web Traffic,Flow Analyzer,1,2026-06-10 19:09:41,Web Traffic,192.168.1.43,63648,172.16.0.117,443,TCP,3,753749,1399169,415
13507,SMB Access,Flow Analyzer,1,2026-06-10 19:09:48,SMB Access,192.168.1.100,49268,172.16.0.100,80,UDP,1,114021,1721436,582
13508,Database Query,Flow Analyzer,1,2026-06-10 19:09:57,Database Query,192.168.1.58,58379,172.16.0.103,443,UDP,1,858685,4950901,405
13509,Web Traffic,Flow Analyzer,1,2026-06-10 19:10:06,Web Traffic,192.168.1.89,51046,172.16.0.101,80,UDP,4,3676992,471402,581
13510,Web Traffic,Flow Analyzer,1,2026-06-10 19:10:09,Web Traffic,192.168.1.74,64324,172.16.0.124,1433,TCP,4,2200670,884769,394
13511,SMB Access,Flow Analyzer,1,2026-06-10 19:10:14,SMB Access,192.168.1.90,61579,172.16.0.111,443,TCP,4,3291866,4614626,149
13512,Web Traffic,Flow Analyzer,1,2026-06-10 19:10:17,Web Traffic,192.168.1.53,43874,172.16.0.106,80,TCP,2,325710,4639377,143
13513,File Transfer,Flow Analyzer,1,2026-06-10 19:10:26,File Transfer,192.168.1.30,44297,172.16.0.111,80,UDP,3,3679562,3432571,81
13514,Application Traffic,Flow Analyzer,1,2026-06-10 19:10:35,Application Traffic,192.168.1.68,51363,172.16.0.127,80,TCP,1,1278068,4283026,360
13515,Database Query,Flow Analyzer,1,2026-06-10 19:10:44,Database Query,192.168.1.62,47058,172.16.0.121,3306,TCP,2,1661166,2429303,345
13516,SMB Access,Flow Analyzer,1,2026-06-10 19:10:50,SMB Access,192.168.1.12,52479,172.16.0.103,445,TCP,1,3512329,96138,247
13517,SMB Access,Flow Analyzer,1,2026-06-10 19:10:52,SMB Access,192.168.1.68,51949,172.16.0.111,443,UDP,3,2382537,1134811,127
13518,Application Traffic,Flow Analyzer,1,2026-06-10 19:10:55,Application Traffic,192.168.1.38,45285,172.16.0.116,1433,UDP,2,478707,2963410,294
13519,Web Traffic,Flow Analyzer,1,2026-06-10 19:11:02,Web Traffic,192.168.1.79,54789,172.16.0.124,443,TCP,1,3082717,4823524,444
13520,Application Traffic,Flow Analyzer,1,2026-06-10 19:11:10,Application Traffic,192.168.1.64,59138,172.16.0.125,443,TCP,2,419688,113795,103
13521,Web Traffic,Flow Analyzer,1,2026-06-10 19:11:14,Web Traffic,192.168.1.95,55074,172.16.0.105,445,UDP,1,758791,1433237,250
13522,Application Traffic,Flow Analyzer,1,2026-06-10 19:11:15,Application Traffic,192.168.1.18,60016,172.16.0.113,445,TCP,3,97620,4522948,128
13523,Web Traffic,Flow Analyzer,1,2026-06-10 19:11:16,Web Traffic,192.168.1.57,50730,172.16.0.103,443,TCP,4,4958719,3363528,233
13524,SMB Access,Flow Analyzer,1,2026-06-10 19:11:24,SMB Access,192.168.1.21,46616,172.16.0.114,445,TCP,1,23713,1015424,178
13525,Web Traffic,Flow Analyzer,1,2026-06-10 19:11:29,Web Traffic,192.168.1.54,51556,172.16.0.115,1433,UDP,2,4645606,1068646,558
13526,SMB Access,Flow Analyzer,1,2026-06-10 19:11:34,SMB Access,192.168.1.12,50394,172.16.0.103,80,UDP,2,677636,3054239,274
13527,SMB Access,Flow Analyzer,1,2026-06-10 19:11:39,SMB Access,192.168.1.60,44298,172.16.0.126,1433,TCP,3,665688,2153838,49
13528,File Transfer,Flow Analyzer,1,2026-06-10 19:11:47,File Transfer,192.168.1.17,40617,172.16.0.120,445,UDP,3,2242822,194501,355
13529,File Transfer,Flow Analyzer,1,2026-06-10 19:11:56,File Transfer,192.168.1.63,60973,172.16.0.121,445,TCP,2,2340707,1447791,498
13530,Web Traffic,Flow Analyzer,1,2026-06-10 19:11:58,Web Traffic,192.168.1.41,46500,172.16.0.115,443,UDP,2,1372063,1513037,15
13531,File Transfer,Flow Analyzer,1,2026-06-10 19:12:01,File Transfer,192.168.1.59,50208,172.16.0.112,3306,TCP,1,251523,2602491,212
13532,Web Traffic,Flow Analyzer,1,2026-06-10 19:12:04,Web Traffic,192.168.1.28,51875,172.16.0.121,443,TCP,2,1719488,617526,387
13533,Application Traffic,Flow Analyzer,1,2026-06-10 19:12:05,Application Traffic,192.168.1.100,51057,172.16.0.108,3306,UDP,1,3237764,2733909,477
13534,SMB Access,Flow Analyzer,1,2026-06-10 19:12:10,SMB Access,192.168.1.89,46364,172.16.0.101,3306,UDP,2,1123776,4441712,334
13535,Database Query,Flow Analyzer,1,2026-06-10 19:12:11,Database Query,192.168.1.14,43321,172.16.0.101,445,TCP,4,2541844,856127,505
13536,File Transfer,Flow Analyzer,1,2026-06-10 19:12:18,File Transfer,192.168.1.56,54129,172.16.0.125,445,UDP,1,3923795,844959,306
13537,Application Traffic,Flow Analyzer,1,2026-06-10 19:12:21,Application Traffic,192.168.1.106,61809,172.16.0.125,80,UDP,3,2671491,850412,505
13538,SMB Access,Flow Analyzer,1,2026-06-10 19:12:30,SMB Access,192.168.1.76,59070,172.16.0.128,445,UDP,1,3099147,3888934,590
13539,Database Query,Flow Analyzer,1,2026-06-10 19:12:31,Database Query,192.168.1.69,42180,172.16.0.118,80,UDP,1,1653865,168557,599
13540,File Transfer,Flow Analyzer,1,2026-06-10 19:12:40,File Transfer,192.168.1.61,48449,172.16.0.128,3306,TCP,1,1908748,2086974,522
13541,Database Query,Flow Analyzer,1,2026-06-10 19:12:47,Database Query,192.168.1.89,52918,172.16.0.117,80,TCP,2,1903004,253784,500
13542,Application Traffic,Flow Analyzer,1,2026-06-10 19:12:54,Application Traffic,192.168.1.83,42272,172.16.0.103,1433,UDP,1,946717,151942,177
13543,Database Query,Flow Analyzer,1,2026-06-10 19:13:03,Database Query,192.168.1.25,47509,172.16.0.100,445,TCP,1,3269241,4502154,222
13544,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:13,Web Traffic,192.168.1.23,49804,172.16.0.129,80,TCP,4,2947889,2695815,205
13545,Application Traffic,Flow Analyzer,1,2026-06-10 19:13:14,Application Traffic,192.168.1.32,53732,172.16.0.111,445,TCP,1,2333081,4774300,217
13546,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:17,Web Traffic,192.168.1.79,48444,172.16.0.124,443,UDP,3,4104717,4243909,506
13547,File Transfer,Flow Analyzer,1,2026-06-10 19:13:19,File Transfer,192.168.1.75,55112,172.16.0.125,1433,UDP,3,4159658,300024,184
13548,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:27,Web Traffic,192.168.1.58,60550,172.16.0.103,80,UDP,4,3294880,2744744,158
13549,Application Traffic,Flow Analyzer,1,2026-06-10 19:13:31,Application Traffic,192.168.1.18,50529,172.16.0.103,1433,UDP,2,654361,1822892,133
13550,SMB Access,Flow Analyzer,1,2026-06-10 19:13:41,SMB Access,192.168.1.88,53308,172.16.0.115,80,UDP,1,2114755,1402557,563
13551,SMB Access,Flow Analyzer,1,2026-06-10 19:13:43,SMB Access,192.168.1.102,40114,172.16.0.104,1433,UDP,1,2447255,4047643,351
13552,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:44,Web Traffic,192.168.1.27,56073,172.16.0.106,80,TCP,3,214998,4313799,580
13553,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:51,Web Traffic,192.168.1.78,63885,172.16.0.115,443,TCP,2,3045028,3877107,472
13554,Web Traffic,Flow Analyzer,1,2026-06-10 19:13:53,Web Traffic,192.168.1.90,48633,172.16.0.105,80,TCP,4,1122806,3404706,265
13555,Database Query,Flow Analyzer,1,2026-06-10 19:14:03,Database Query,192.168.1.44,58937,172.16.0.126,80,UDP,1,3797506,1023010,578
13556,Application Traffic,Flow Analyzer,1,2026-06-10 19:14:05,Application Traffic,192.168.1.37,59657,172.16.0.110,3306,TCP,3,2797868,1901948,400
13557,Web Traffic,Flow Analyzer,1,2026-06-10 19:14:06,Web Traffic,192.168.1.22,58992,172.16.0.129,3306,TCP,4,2131072,3758827,120
13558,Application Traffic,Flow Analyzer,1,2026-06-10 19:14:08,Application Traffic,192.168.1.41,61509,172.16.0.114,3306,TCP,4,4117695,498760,439
13559,Database Query,Flow Analyzer,1,2026-06-10 19:14:14,Database Query,192.168.1.29,48273,172.16.0.120,443,TCP,2,3444379,1732501,597
13560,Database Query,Flow Analyzer,1,2026-06-10 19:14:16,Database Query,192.168.1.40,54452,172.16.0.115,443,UDP,1,4929740,2686711,549
13561,Database Query,Flow Analyzer,1,2026-06-10 19:14:23,Database Query,192.168.1.22,62484,172.16.0.129,1433,TCP,2,2863785,2127626,68
13562,Web Traffic,Flow Analyzer,1,2026-06-10 19:14:28,Web Traffic,192.168.1.28,57970,172.16.0.122,443,TCP,4,1788220,384445,149
13563,Database Query,Flow Analyzer,1,2026-06-10 19:14:35,Database Query,192.168.1.69,48121,172.16.0.100,3306,TCP,4,4641604,3544768,253
13564,SMB Access,Flow Analyzer,1,2026-06-10 19:14:43,SMB Access,192.168.1.20,61164,172.16.0.126,1433,UDP,2,3185055,3044308,124
13565,Database Query,Flow Analyzer,1,2026-06-10 19:14:53,Database Query,192.168.1.74,61760,172.16.0.102,1433,UDP,3,4139107,2307579,356
13566,Web Traffic,Flow Analyzer,1,2026-06-10 19:15:02,Web Traffic,192.168.1.14,60882,172.16.0.106,80,UDP,3,194443,1904004,146
13567,Application Traffic,Flow Analyzer,1,2026-06-10 19:15:12,Application Traffic,192.168.1.29,59478,172.16.0.120,80,TCP,4,1361630,667691,271
13568,Database Query,Flow Analyzer,1,2026-06-10 19:15:18,Database Query,192.168.1.75,45542,172.16.0.122,443,TCP,4,4286073,3651588,302
13569,Application Traffic,Flow Analyzer,1,2026-06-10 19:15:28,Application Traffic,192.168.1.78,57723,172.16.0.115,1433,UDP,2,2974689,1457262,488
13570,SMB Access,Flow Analyzer,1,2026-06-10 19:15:33,SMB Access,192.168.1.21,41542,172.16.0.114,80,UDP,4,2425331,2030423,391
13571,Web Traffic,Flow Analyzer,1,2026-06-10 19:15:39,Web Traffic,192.168.1.21,49406,172.16.0.104,3306,UDP,3,1725048,352925,313
13572,File Transfer,Flow Analyzer,1,2026-06-10 19:15:43,File Transfer,192.168.1.10,51513,172.16.0.123,3306,TCP,3,1812706,4717053,564
13573,File Transfer,Flow Analyzer,1,2026-06-10 19:15:47,File Transfer,192.168.1.76,45473,172.16.0.128,443,TCP,1,1672612,774624,32
13574,Application Traffic,Flow Analyzer,1,2026-06-10 19:15:52,Application Traffic,192.168.1.37,61009,172.16.0.114,1433,TCP,2,2284637,2429764,368
13575,Database Query,Flow Analyzer,1,2026-06-10 19:16:01,Database Query,192.168.1.29,56892,172.16.0.120,1433,TCP,2,2385196,1581906,348
13576,Web Traffic,Flow Analyzer,1,2026-06-10 19:16:11,Web Traffic,192.168.1.16,59840,172.16.0.122,1433,TCP,2,1114638,4930845,346
13577,SMB Access,Flow Analyzer,1,2026-06-10 19:16:14,SMB Access,192.168.1.109,50529,172.16.0.109,80,TCP,2,1077691,3897964,173
13578,Web Traffic,Flow Analyzer,1,2026-06-10 19:16:15,Web Traffic,192.168.1.16,48132,172.16.0.122,80,TCP,3,1544096,3772519,96
13579,SMB Access,Flow Analyzer,1,2026-06-10 19:16:21,SMB Access,192.168.1.71,46826,172.16.0.119,443,TCP,4,2527848,3098779,449
13580,Web Traffic,Flow Analyzer,1,2026-06-10 19:16:24,Web Traffic,192.168.1.76,63764,172.16.0.114,80,TCP,4,3697561,1595450,100
13581,Application Traffic,Flow Analyzer,1,2026-06-10 19:16:32,Application Traffic,192.168.1.109,55897,172.16.0.109,1433,TCP,4,685553,4802219,592
13582,File Transfer,Flow Analyzer,1,2026-06-10 19:16:38,File Transfer,192.168.1.11,59728,172.16.0.116,3306,UDP,2,2682300,2252585,369
13583,Web Traffic,Flow Analyzer,1,2026-06-10 19:16:41,Web Traffic,192.168.1.69,41466,172.16.0.100,3306,UDP,1,4147130,461667,246
13584,File Transfer,Flow Analyzer,1,2026-06-10 19:16:48,File Transfer,192.168.1.18,56591,172.16.0.103,1433,UDP,2,3520779,2190398,281
13585,Web Traffic,Flow Analyzer,1,2026-06-10 19:16:53,Web Traffic,192.168.1.52,49470,172.16.0.119,80,UDP,2,2031323,3416705,18
13586,SMB Access,Flow Analyzer,1,2026-06-10 19:16:58,SMB Access,192.168.1.65,47924,172.16.0.121,80,TCP,4,1737407,4427705,77
13587,File Transfer,Flow Analyzer,1,2026-06-10 19:17:03,File Transfer,192.168.1.53,42199,172.16.0.116,3306,TCP,1,2672656,3354132,55
13588,File Transfer,Flow Analyzer,1,2026-06-10 19:17:09,File Transfer,192.168.1.71,40850,172.16.0.119,1433,TCP,1,2338692,715603,386
13589,SMB Access,Flow Analyzer,1,2026-06-10 19:17:19,SMB Access,192.168.1.75,53806,172.16.0.112,80,UDP,3,68691,2328457,362
13590,SMB Access,Flow Analyzer,1,2026-06-10 19:17:29,SMB Access,192.168.1.89,64651,172.16.0.101,443,UDP,4,3692388,4384227,431
13591,Application Traffic,Flow Analyzer,1,2026-06-10 19:17:30,Application Traffic,192.168.1.70,51866,172.16.0.120,1433,UDP,4,2762674,165479,595
13592,Web Traffic,Flow Analyzer,1,2026-06-10 19:17:36,Web Traffic,192.168.1.19,46191,172.16.0.113,445,TCP,3,3908539,4048080,172
13593,Database Query,Flow Analyzer,1,2026-06-10 19:17:39,Database Query,192.168.1.17,45521,172.16.0.120,1433,UDP,2,4003776,4028332,285
13594,Web Traffic,Flow Analyzer,1,2026-06-10 19:17:46,Web Traffic,192.168.1.60,59561,172.16.0.126,3306,TCP,2,222723,2919208,36
13595,Web Traffic,Flow Analyzer,1,2026-06-10 19:17:56,Web Traffic,192.168.1.53,46522,172.16.0.116,80,UDP,1,1558689,2639919,560
13596,Application Traffic,Flow Analyzer,1,2026-06-10 19:17:59,Application Traffic,192.168.1.93,45524,172.16.0.113,80,UDP,2,4541908,1087815,245
13597,Database Query,Flow Analyzer,1,2026-06-10 19:18:00,Database Query,192.168.1.40,55360,172.16.0.115,1433,UDP,4,1245591,3653253,457
13598,Web Traffic,Flow Analyzer,1,2026-06-10 19:18:08,Web Traffic,192.168.1.59,61795,172.16.0.112,80,TCP,1,1049288,1189718,130
13599,Application Traffic,Flow Analyzer,1,2026-06-10 19:18:18,Application Traffic,192.168.1.42,62429,172.16.0.104,3306,UDP,2,4054893,4359492,325
13600,SMB Access,Flow Analyzer,1,2026-06-10 19:18:25,SMB Access,192.168.1.82,49348,172.16.0.110,80,TCP,1,2514155,2411636,203
13601,Database Query,Flow Analyzer,1,2026-06-10 19:18:35,Database Query,192.168.1.16,58445,172.16.0.118,3306,TCP,4,2398495,4614937,548
13602,Database Query,Flow Analyzer,1,2026-06-10 19:18:40,Database Query,192.168.1.85,64542,172.16.0.104,443,TCP,1,81608,4742840,274
13603,File Transfer,Flow Analyzer,1,2026-06-10 19:18:50,File Transfer,192.168.1.21,42408,172.16.0.123,443,TCP,4,3305032,2626229,183
13604,SMB Access,Flow Analyzer,1,2026-06-10 19:18:58,SMB Access,192.168.1.109,57082,172.16.0.109,1433,TCP,4,1429690,3990077,143
13605,Database Query,Flow Analyzer,1,2026-06-10 19:19:03,Database Query,192.168.1.63,49278,172.16.0.128,445,TCP,1,1688348,1233332,559
13606,File Transfer,Flow Analyzer,1,2026-06-10 19:19:07,File Transfer,192.168.1.32,53346,172.16.0.111,1433,UDP,2,3023521,1926558,599
13607,Application Traffic,Flow Analyzer,1,2026-06-10 19:19:16,Application Traffic,192.168.1.87,57863,172.16.0.128,80,UDP,4,1656374,4608927,215
13608,Application Traffic,Flow Analyzer,1,2026-06-10 19:19:18,Application Traffic,192.168.1.12,51255,172.16.0.103,80,UDP,3,2496558,4609708,518
13609,SMB Access,Flow Analyzer,1,2026-06-10 19:19:19,SMB Access,192.168.1.75,42839,172.16.0.112,3306,UDP,1,1045227,4399762,244
13610,Web Traffic,Flow Analyzer,1,2026-06-10 19:19:26,Web Traffic,192.168.1.63,58027,172.16.0.128,443,UDP,2,3341185,225477,295
13611,Database Query,Flow Analyzer,1,2026-06-10 19:19:27,Database Query,192.168.1.88,56663,172.16.0.125,443,TCP,2,1954505,3390453,551
13612,File Transfer,Flow Analyzer,1,2026-06-10 19:19:35,File Transfer,192.168.1.81,49658,172.16.0.121,80,TCP,3,3163051,4024785,387
13613,SMB Access,Flow Analyzer,1,2026-06-10 19:19:42,SMB Access,192.168.1.53,50490,172.16.0.106,445,UDP,3,1152395,3225097,319
13614,File Transfer,Flow Analyzer,1,2026-06-10 19:19:51,File Transfer,192.168.1.17,62876,172.16.0.120,443,UDP,1,19574,1096898,215
13615,Web Traffic,Flow Analyzer,1,2026-06-10 19:19:56,Web Traffic,192.168.1.97,61801,172.16.0.108,445,UDP,3,1483773,4094060,583
13616,SMB Access,Flow Analyzer,1,2026-06-10 19:20:02,SMB Access,192.168.1.99,49777,172.16.0.127,3306,TCP,4,1273423,4602722,245
13617,Web Traffic,Flow Analyzer,1,2026-06-10 19:20:05,Web Traffic,192.168.1.23,53219,172.16.0.115,445,TCP,1,4867987,3486711,592
13618,Database Query,Flow Analyzer,1,2026-06-10 19:20:06,Database Query,192.168.1.60,64741,172.16.0.126,445,UDP,4,4142863,2756642,277
13619,Application Traffic,Flow Analyzer,1,2026-06-10 19:20:15,Application Traffic,192.168.1.92,59691,172.16.0.107,445,TCP,1,71320,1567814,440
13620,Application Traffic,Flow Analyzer,1,2026-06-10 19:20:25,Application Traffic,192.168.1.89,55957,172.16.0.117,3306,TCP,3,122085,3943155,261
13621,Application Traffic,Flow Analyzer,1,2026-06-10 19:20:30,Application Traffic,192.168.1.89,42742,172.16.0.101,445,TCP,3,2957743,1263092,571
13622,SMB Access,Flow Analyzer,1,2026-06-10 19:20:31,SMB Access,192.168.1.95,52738,172.16.0.124,443,UDP,1,915967,1740789,170
13623,SMB Access,Flow Analyzer,1,2026-06-10 19:20:34,SMB Access,192.168.1.56,58435,172.16.0.125,3306,UDP,4,1934567,915648,417
